job_link,job_title,comp_name,location,expire_date,update_date,staff_type,salary,job_level,sal_min,sal_max,currency,exp_min,exp_max,exp_measurement,location_Hồ Chí Minh,location_Hà Nội,location_Vĩnh Phúc,location_Bình Dương,location_Bình Thuận,location_New Jersey,location_Tây Ninh,location_Bà Rịa - Vũng Tàu,location_Đồng Nai,location_Hải Phòng,location_Bến Tre,location_Quảng Bình,location_Cà Mau,location_Hưng Yên,location_Hà Nam,location_Bắc Ninh,location_Đà Nẵng,location_Bình Phước,location_Quảng Nam,location_Thái Bình,location_Hải Dương,location_Bắc Giang,location_Long An,location_An Giang,location_Quảng Ninh,location_Lâm Đồng,location_Đồng Tháp,location_Nghệ An,location_Thừa Thiên- Huế,location_Quảng Trị,location_Cần Thơ,location_Phú Thọ,location_Bình Định,location_Thanh Hóa,location_KV Bắc Trung Bộ,location_Yên Bái,industry_Xuất nhập khẩu,industry_Bán hàng / Kinh doanh,industry_Vận chuyển / Giao nhận /Kho vận,industry_Quảng cáo / Đối ngoại / Truyền Thông,industry_Dệt may / Da giày / Thời trang,industry_Hành chính / Thư ký,industry_Biên phiên dịch,industry_Quản lý điều hành,industry_Môi trường,industry_Thu mua / Vật tư,industry_Tiếp thị / Marketing,industry_Sản xuất / Vận hành sản xuất,industry_Thực phẩm & Đồ uống,industry_Công nghệ thực phẩm / Dinh dưỡng,industry_Dịch vụ khách hàng,industry_Hàng hải,industry_Nội ngoại thất,industry_Kế toán / Kiểm toán,industry_Bán lẻ / Bán sỉ,industry_Luật / Pháp lý,industry_Bất động sản,industry_Tài chính / Đầu tư,industry_Tư vấn,industry_Nông nghiệp,industry_Cơ khí / Ô tô / Tự động hóa,industry_Đồ gỗ,industry_Giáo dục / Đào tạo,industry_Ngành khác,industry_Nhân sự,industry_Khoáng sản,industry_Y tế / Chăm sóc sức khỏe,industry_Mới tốt nghiệp / Thực tập,industry_Tiếp thị trực tuyến,industry_Xây dựng,industry_Dược phẩm,industry_Điện / Điện tử / Điện lạnh,industry_In ấn / Xuất bản,industry_Công nghệ sinh học,industry_Thủy sản / Hải sản,industry_An toàn lao động,industry_Hóa học,industry_CNTT - Phần mềm,industry_Chăn nuôi / Thú y,industry_Quản lý chất lượng (QA/QC),industry_Hàng gia dụng / Chăm sóc cá nhân,industry_Thống kê,industry_Bưu chính viễn thông,industry_Dầu khí,job_id
https://careerbuilder.vn/vi/tim-viec-lam/sales-logistics-hcm-ha-noi.35BE037E.html,sales logistics hcm - hà nội,Công ty TNHH 3W Logistics,"Hồ Chí Minh, Hà Nội",2023-11-13,2023-10-20,Nhân viên chính thức,20 Tr - 30 Tr VND,Nhân viên,20.0,30.0,VND,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE037E
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-chung-tu-xuat-nhap-khau.35BE0F85.html,nhân viên chứng từ xuất nhập khẩu,Công Ty TNHH Vina Pride Seafoods,"Hồ Chí Minh, Long An",2023-11-20,2023-10-19,Nhân viên chính thức,10 Tr - 16 Tr VND,Nhân viên,10.0,16.0,VND,2.0,10.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0F85
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-mua-hang-tieng-trung.35BD9F57.html,chuyên viên mua hàng tiếng trung,Công ty Cổ phần Mạc Tích,Hồ Chí Minh,2023-11-17,2023-10-19,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,8.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BD9F57
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-mua-hang.35BDD0FA.html,nhân viên mua hàng,Công ty Cổ phần công nghệ và đầu tư INTECH,Hà Nội,2023-11-17,2023-10-19,Nhân viên chính thức,9 Tr - 12 Tr VND,Nhân viên,9.0,12.0,VND,1.0,3.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35BDD0FA
https://careerbuilder.vn/vi/tim-viec-lam/sales-support-tieng-trung-thanh-thao.35BDD1CC.html,sales support (tiếng trung thành thạo),"Times Cargo Logistic Co,. LTD",Hồ Chí Minh,2023-11-17,2023-10-19,Nhân viên chính thức,8 Tr - 12 Tr VND,Nhân viên,8.0,12.0,VND,1.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDD1CC
https://careerbuilder.vn/vi/tim-viec-lam/gap-thuc-tap-sinh-sales-logistics-ha-noi.35BDD172.html,[gấp] thực tập sinh sales logistics (hà nội),Công Ty TNHH Star Concord (Việt Nam),Hà Nội,2023-11-17,2023-10-19,"Nhân viên chính thức, Thực tập",4 Tr - 6 Tr VND,Sinh viên/ Thực tập sinh,4.0,6.0,VND,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDD172
https://careerbuilder.vn/vi/tim-viec-lam/merchandise-planning-executive.35BDFF94.html,merchandise planning executive,CÔNG TY TNHH THỜI TRANG VÀ MỸ PHẨM ÂU CHÂU,Hồ Chí Minh,2023-11-11,2023-10-19,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,3.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDFF94
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-du-an-project-operation-executive.35BE015A.html,nhân viên dự án (project operation executive),SCT LOGISTICS JSC,Hồ Chí Minh,,2023-10-19,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,10.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE015A
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-ke-toan.35BE0E31.html,nhân viên kế toán,CÔNG TY TNHH TM XNK SIÊU PHONG,Hồ Chí Minh,2023-11-18,2023-10-18,Nhân viên chính thức,7 Tr - 8 Tr VND,Nhân viên,7.0,8.0,VND,1.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0E31
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-thu-mua.35BD9D4C.html,nhân viên thu mua,CÔNG TY TNHH XÂY DỰNG QUỐC TẾ CHUANG XING,Hà Nam,2023-11-16,2023-10-18,Nhân viên chính thức,11 Tr - 13 Tr VND,Nhân viên,11.0,13.0,VND,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BD9D4C
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-thu-mua-thu-nhap-21-25tr.35BD9F23.html,trưởng phòng thu mua thu nhập 21 - 25tr,Công ty TNHH Chế biến thực phẩm Đông Đô,Hà Nội,2023-11-16,2023-10-18,Nhân viên chính thức,21 Tr - 25 Tr VND,Trưởng nhóm / Giám sát,21.0,25.0,VND,3.0,,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BD9F23
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-dieu-do.35BDFCE2.html,trưởng phòng điều độ,Tập Đoàn Kim Tín,Hồ Chí Minh,2023-11-30,2023-10-18,Nhân viên chính thức,Cạnh tranh,Quản lý,,,,2.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDFCE2
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-giai-chi-temp-6-thang.35BDFD7B.html,nhân viên giải chi (temp 6 tháng),Indo Trans Logistics,Bình Dương,,2023-10-18,Thời vụ/ Nghề tự do,Cạnh tranh,Nhân viên,,,,1.0,2.0,năm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDFD7B
https://careerbuilder.vn/vi/tim-viec-lam/customer-service-cn-hai-phong.35BDFD93.html,customer service (cn hải phòng),WINWIN GROUP,"Hải Phòng, Hồ Chí Minh",2023-11-10,2023-10-18,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,3.0,,năm,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDFD93
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-ngoai-thuong.35BDFCC2.html,trưởng phòng ngoại thương,Công Ty Cổ Phần Quốc Huy Anh,Hồ Chí Minh,2023-11-13,2023-10-18,Nhân viên chính thức,25 Tr - 35 Tr VND,Quản lý,25.0,35.0,VND,5.0,15.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDFCC2
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-xu-ly-don-hang-online-kiem-thu-kho.35BE0B69.html,nhân viên xử lý đơn hàng online kiêm thủ kho,CÔNG TY CỔ PHẦN THẾ GIỚI TIN HỌC,Hồ Chí Minh,,2023-10-17,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0B69
https://careerbuilder.vn/vi/tim-viec-lam/ocean-freight-manager-freight-fwd.35BDBBAF.html,ocean freight manager (freight fwd),"RHENUS LOGISTICS LTD,.",Hồ Chí Minh,2023-11-05,2023-10-17,Nhân viên chính thức,Cạnh tranh,Quản lý,,,,5.0,7.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDBBAF
https://careerbuilder.vn/vi/tim-viec-lam/operation-executive-freight-fwd-nhan-vien-chung-tu-hang-sea-import-export.35BDCB14.html,operation executive (freight fwd)/nhân viên chứng từ (hàng sea import/export),"RHENUS LOGISTICS LTD,.",Hà Nội,2023-11-13,2023-10-17,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,2.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDCB14
https://careerbuilder.vn/vi/tim-viec-lam/tro-ly-01-tro-ly-chu-tich-hdqt-03-tro-ly-tong-giam-doc.35BE0930.html,"trợ lý (01 trợ lý chủ tịch hđqt, 03 trợ lý tổng giám đốc)",CÔNG TY CP XUẤT NHẬP KHẨU THUẬN MINH,Hồ Chí Minh,2023-11-16,2023-10-17,Nhân viên chính thức,20 Tr - 50 Tr VND,Trưởng nhóm / Giám sát,20.0,50.0,VND,3.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0930
https://careerbuilder.vn/vi/tim-viec-lam/management-trainee-program-2024.35BE0971.html,management trainee program 2024,Sotrans Group - Công Ty Cổ Phần Kho Vận Miền Nam,Hồ Chí Minh,2023-11-30,2023-10-17,Nhân viên chính thức,Cạnh tranh,Mới tốt nghiệp,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0971
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-quoc-te.35BD9C3B.html,chuyên viên kinh doanh quốc tế,Công ty Cổ phần Đầu tư Nhật Huy (Nhat Huy Group),Hà Nội,2023-11-15,2023-10-17,Nhân viên chính thức,20 Tr - 40 Tr VND,Nhân viên,20.0,40.0,VND,1.0,5.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BD9C3B
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-mua-hang-ky-thuat.35BD9B3E.html,chuyên viên mua hàng kỹ thuật,Công ty Cổ phần tập đoàn Đức Anh Global,Hà Nội,2023-11-15,2023-10-17,Nhân viên chính thức,8 Tr - 20 Tr VND,Nhân viên,8.0,20.0,VND,1.0,10.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BD9B3E
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-xuat-nhap-khau-ha-noi-tuyen-gap.35BD9A87.html,nhân viên xuất nhập khẩu- hà nội ( tuyển gấp),CÔNG TY CỔ PHẦN DƯỢC LIỆU VÀ THỰC PHẨM VIỆT NAM,Hà Nội,2023-11-15,2023-10-17,Nhân viên chính thức,Trên8 Tr VND,Nhân viên,8.0,,VND,1.0,,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BD9A87
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-chung-tu-xuat-nhap-khau.35BDCF49.html,nhân viên chứng từ xuất nhập khẩu,Công ty Cổ Phần Dệt May Đông Khánh,Long An,2023-11-15,2023-10-17,Nhân viên chính thức,Trên10 Tr VND,Nhân viên,10.0,,VND,1.0,,năm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDCF49
https://careerbuilder.vn/vi/tim-viec-lam/air-freight-sales-supervisor.35BDCEFE.html,air freight sales supervisor,Công Ty CP Interlink,"Hồ Chí Minh, Hải Phòng",2023-11-15,2023-10-17,Nhân viên chính thức,12 Tr - 17 Tr VND,Nhân viên,12.0,17.0,VND,3.0,5.0,năm,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDCEFE
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-xuat-nhap-khau.35BE0655.html,nhân viên xuất nhập khẩu,Công Ty TNHH SUNGJIN INC VINA,Bình Dương,2023-11-16,2023-10-17,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,,năm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0655
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-sales-logistic.35BDFAC5.html,nhân viên sales logistic,GLOBAL GROUP,Hồ Chí Minh,2023-11-10,2023-10-17,Nhân viên chính thức,8 Tr - 25 Tr VND,Nhân viên,8.0,25.0,VND,1.0,2.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDFAC5
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-di-thi-truong.35BDFAB7.html,nhân viên kinh doanh đi thị trường,Công Ty Cổ Phần Quốc Huy Anh,"Hồ Chí Minh, Hà Nội",2023-11-15,2023-10-17,Nhân viên chính thức,13 Tr - 16 Tr VND,Nhân viên,13.0,16.0,VND,1.0,10.0,năm,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDFAB7
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-cang-logistics.35BDF9E9.html,nhân viên kinh doanh cảng - logistics,Công Ty Cổ Phần Đồng Tâm,Hồ Chí Minh,2023-11-09,2023-10-17,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDF9E9
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-dieu-do-van-tai.35BE087F.html,nhân viên điều độ vận tải,Sotrans Group - Công Ty Cổ Phần Kho Vận Miền Nam,Hồ Chí Minh,2023-11-16,2023-10-16,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,3.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE087F
https://careerbuilder.vn/vi/tim-viec-lam/purchasing-executive.35BE07A2.html,purchasing executive,Yes4All Trading Services Company Limited,Hồ Chí Minh,2023-11-30,2023-10-16,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,2.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE07A2
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-mua-hang-nhap-khau.35BE070A.html,nhân viên mua hàng nhập khẩu,CÔNG TY TNHH PLB VIỆT NAM,Hồ Chí Minh,2023-11-15,2023-10-16,Nhân viên chính thức,12 Tr - 15 Tr VND,Nhân viên,12.0,15.0,VND,1.0,3.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE070A
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-xuat-nhap-khau.35BE070B.html,nhân viên xuất nhập khẩu,CARA LIGHTING - Công ty TNHH Giải Pháp Chiếu Sáng CARA,Hồ Chí Minh,2023-11-16,2023-10-16,Nhân viên chính thức,9 Tr - 12 Tr VND,Nhân viên,9.0,12.0,VND,1.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE070B
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-xuat-nhap-khau.35BE05DB.html,nhân viên xuất nhập khẩu,Forte Grow Medical (Việt Nam),Bình Dương,2023-11-10,2023-10-16,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,,năm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE05DB
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-xuat-nhap-khau.35BD9995.html,nhân viên xuất nhập khẩu,Công ty TNHH AOBA Việt Nam,Bắc Ninh,2023-11-14,2023-10-16,Nhân viên chính thức,13 Tr - 17 Tr VND,Nhân viên,13.0,17.0,VND,5.0,10.0,năm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BD9995
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-xuat-nhap-khau-tai-hai-phong.35BD9939.html,nhân viên xuất nhập khẩu tại hải phòng,CÔNG TY TNHH CÔNG NGHIỆP BẢO TIÊN,Hải Phòng,2023-11-14,2023-10-16,Nhân viên chính thức,8 Tr - 10 Tr VND,Nhân viên,8.0,10.0,VND,1.0,2.0,năm,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BD9939
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-mua-hang.35BD9940.html,nhân viên mua hàng,Công ty CP Sữa chua Trân châu Hạ Long,Hà Nội,2023-11-14,2023-10-16,Nhân viên chính thức,9 Tr - 12 Tr VND,Nhân viên,9.0,12.0,VND,3.0,,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BD9940
